date,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
03-21,4.5454545455,6.09,11.9,0.7636363636,10.1666666667,3.9166666667,8.1416666667,3.2333333333,0.5,3.8,10.2666666667,8.6,11.1083333333,3.1666666667,3.8615384615,0.4384615385,4.0769230769,10.6076923077,0.0769230769,0.7714285714,5.2142857143,0.2428571429,5.0642857143,1.75,7.3,2.5785714286,0.5857142857,6.6428571429,3.1875,16.4333333333,2.0111111111,3.2888888889,2.7111111111,0.4444444444,0.6055555556,0.5666666667,2.0444444444,0.5333333333,6.2444444444,3.0944444444,2.1111111111,2.5277777778,10.7777777778,4.6888888889,1.5833333333,0,0.5133333333,2.0177777778,5.1842857143,10.4712820513,0.0769230769,2.9388888889,3.2333333333,16.4333333333,
03-22,4.6,5.98,12.44,0.6727272727,9.825,3.5583333333,8.2,3.075,0.45,3.4083333333,11.15,8.85,10.6166666667,3.0333333333,3.7153846154,0.3230769231,3.5153846154,10.1461538462,0.0153846154,1.0357142857,4.6285714286,0.1714285714,4.8928571429,1.4285714286,7.2642857143,2.8214285714,0.6785714286,6.2571428571,2.875,16.0611111111,2.6111111111,3.1277777778,2.4833333333,0.4333333333,0.4833333333,0.5166666667,1.7777777778,0.4888888889,6.3666666667,2.8,1.9444444444,2.4222222222,12.3388888889,4.45,1.4055555556,0,0.4633333333,1.8111111111,4.84,10.4284615385,0.0153846154,2.8,3.075,16.0611111111,
03-23,4.4909090909,5.75,12.74,0.6454545455,9.525,3.1333333333,8.5666666667,2.7416666667,0.3916666667,2.9666666667,11,8.75,10.0083333333,2.875,3.6230769231,0.2923076923,2.9538461538,9.5846153846,0.0307692308,1.3785714286,4.1714285714,0.0928571429,4.6142857143,1.1571428571,7.0214285714,2.7928571429,0.8,5.9214285714,2.59375,15.75,2.5111111111,2.8055555556,2.3722222222,0.4055555556,0.4555555556,0.4944444444,1.6833333333,0.4611111111,6.2111111111,2.5777777778,1.85,2.3111111111,12.45,4.2166666667,1.1611111111,0,0.4255555556,1.7166666667,4.5896103896,9.8388461538,0.0307692308,2.6055555556,2.8055555556,15.75,
03-24,4.1545454545,5.66,12.98,0.6454545455,9.1833333333,2.825,8.6666666667,2.45,0.35,2.475,10.7833333333,8.575,9.375,2.7416666667,3.5384615385,0.2076923077,2.6384615385,8.9307692308,0.0307692308,1.2285714286,3.7714285714,0.0785714286,4.3642857143,0.9571428571,6.95,2.6571428571,0.7714285714,5.5214285714,2.48125,15.6777777778,2.4388888889,2.4333333333,2.2833333333,0.3777777778,0.4277777778,0.4777777778,1.9944444444,0.3888888889,5.9222222222,2.4666666667,2.0055555556,2.1722222222,12.4666666667,4.1722222222,1.0222222222,0,0.3822222222,1.9966666667,4.3258730159,9.2983333333,0.0307692308,2.4944444444,2.48125,15.6777777778,
03-25,3.8727272727,5.54,14.24,0.6,8.5833333333,2.575,8.6916666667,2.2083333333,0.3,2,10.5833333333,8.325,8.925,2.675,3.4615384615,0.2,2.3923076923,8.1307692308,0.0230769231,1.1071428571,3.4071428571,0.05,4.0928571429,0.7857142857,6.9285714286,2.35,0.7642857143,5.0785714286,2.33125,15.45,2.2833333333,2.0666666667,2.1611111111,0.35,0.4,0.4611111111,1.8166666667,0.3611111111,5.6388888889,2.2333333333,2,1.95,12.5444444444,5.1,0.8888888889,0,0.3544444444,1.8433333333,4.8814285714,8.8316666667,0.0230769231,2.3277777778,2.33125,15.45,
03-26,3.6090909091,5.34,14.54,0.5454545455,8.1,2.2666666667,8.6666666667,1.9333333333,0.575,1.5666666667,10.4833333333,8,8.225,2.7916666667,3.3846153846,0.1538461538,2.3692307692,7.3692307692,0.0153846154,0.9214285714,3.0571428571,0.0214285714,3.8071428571,0.6,7.5357142857,2,0.6714285714,4.6142857143,2.19375,15.1555555556,2.1222222222,1.75,2.0055555556,0.3222222222,0.3611111111,0.4388888889,1.6611111111,0.3444444444,5.2944444444,2.0166666667,2.0222222222,1.7055555556,12.4666666667,5.2055555556,0.7111111111,0,0.3511111111,1.5855555556,4.4528571429,8.49,0.0153846154,2.1944444444,2.1222222222,15.1555555556,
03-27,3.4818181818,5.58,14.52,0.6454545455,7.8083333333,1.9,8.6,1.5916666667,0.8166666667,1.3,11.7916666667,7.55,8.625,2.8666666667,3.3307692308,0.1615384615,2.2769230769,8,0.0153846154,0.7357142857,2.7714285714,0,3.5142857143,0.4714285714,7.4857142857,1.4428571429,0.6142857143,4.1714285714,2.075,14.8111111111,2.0055555556,1.4833333333,1.85,0.2944444444,0.3277777778,0.4166666667,1.5166666667,0.3333333333,4.8611111111,1.9166666667,2.2166666667,1.5055555556,12.3777777778,5.4666666667,0.6,0,0.33,1.3285714286,4.04,8.615,0,2.0388888889,2.0055555556,14.8111111111,
03-28,3.5545454545,5.61,14.47,0.6636363636,7.6333333333,1.5833333333,8.6833333333,1.375,0.65,1.0916666667,12.3583333333,7.8416666667,9.1083333333,2.725,3.2692307692,0.1,2.1384615385,8.2076923077,0.0153846154,0.4642857143,2.5571428571,0,3.1928571429,0.4214285714,7.3142857143,1.2571428571,0.5357142857,3.6642857143,2.01875,14.5777777778,1.8722222222,1.3666666667,1.6666666667,0.2777777778,0.2777777778,0.3944444444,1.4333333333,0.3222222222,4.5333333333,1.9611111111,2.1055555556,1.3777777778,12.2888888889,5.3555555556,0.5222222222,0,0.2955555556,1.1247619048,3.6423376623,8.9383333333,0,1.9333333333,1.9611111111,14.5777777778,
03-29,3.8090909091,5.57,14.33,0.6727272727,7.6833333333,1.275,8.425,1.2583333333,0.4083333333,0.9333333333,12.4416666667,7.7,9.4083333333,2.625,3.2076923077,0.0307692308,1.9461538462,9.1307692308,0.0076923077,0.4642857143,2.4571428571,0,3.0285714286,0.3714285714,7.1785714286,1.1785714286,0.5285714286,3.1857142857,1.925,14.2944444444,1.75,1.2555555556,1.4,0.2444444444,0.2222222222,0.3777777778,1.3888888889,0.3111111111,4.1666666667,1.9222222222,1.8722222222,1.4111111111,12.15,5.0944444444,0.5055555556,0,0.2711111111,0.9823809524,3.6888111888,9.2973076923,0,1.8555555556,1.8722222222,14.33,
03-30,3.7818181818,5.51,14.08,0.6818181818,7.8083333333,1.15,8.4166666667,1.1333333333,0.3166666667,0.9583333333,12.3,7.5166666667,9.5,2.4916666667,3.1307692308,0.0384615385,1.7538461538,9.4538461538,0.0153846154,0.3642857143,2.2428571429,0,2.9142857143,0.3285714286,6.95,1.0285714286,0.5142857143,2.6857142857,1.8125,13.7611111111,1.6611111111,1.1277777778,1.1611111111,0.2111111111,0.1611111111,0.4055555556,1.2722222222,0.2722222222,3.85,1.7666666667,1.65,1.7444444444,11.8611111111,4.7055555556,0.4777777778,0,0.2355555556,0.9723809524,3.6516083916,9.4815384615,0,1.6722222222,1.7444444444,14.08,
03-31,3.6545454545,5.43,13.61,0.6818181818,7.8583333333,1.0083333333,8.2916666667,0.975,0.2666666667,1,12.125,7.2916666667,9.2333333333,2.375,3.0307692308,0.0384615385,1.5692307692,9.5769230769,0,0.3285714286,2.0714285714,0,2.6571428571,0.2857142857,6.6357142857,0.9071428571,0.5,2.4,1.7,13.0388888889,1.5666666667,0.9944444444,1.0333333333,0.1611111111,0.0888888889,0.4055555556,1.1666666667,0.2388888889,3.6,1.6388888889,1.4777777778,1.5444444444,11.9111111111,4.4555555556,0.4611111111,0,0.1922222222,0.9207142857,3.4861538462,9.4394871795,0,1.5388888889,1.5666666667,13.61,
04-01,3.5545454545,5.32,13.07,0.7636363636,7.25,0.8666666667,7.9416666667,0.95,0.225,0.95,11.825,7.2333333333,8.8416666667,2.275,2.8923076923,0.0461538462,1.3615384615,9.6384615385,0,0.3357142857,1.8285714286,0,2.4428571429,0.2857142857,6.4571428571,0.7071428571,0.4428571429,2.1,1.58125,12.6166666667,1.4388888889,0.8722222222,0.85,0.1555555556,0,0.4055555556,1.1277777778,0.2111111111,3.3944444444,1.4666666667,1.3777777778,1.3888888889,11.8944444444,5.0055555556,0.4277777778,0,0.1777777778,0.7809090909,3.294017094,9.3197435897,0,1.3833333333,1.3888888889,13.07,
04-02,3.4,5.09,12.65,0.7545454545,6.7666666667,0.7916666667,7.7583333333,0.8833333333,0.175,0.9333333333,11.5083333333,7.225,8.45,2.1,2.7692307692,0.0384615385,1.2307692308,9.9461538462,1.1615384615,0.3285714286,1.5714285714,0,2.3071428571,0.2642857143,6.1428571429,0.4,0.4071428571,1.7928571429,1.45625,12.6,1.3111111111,0.8333333333,0.7388888889,0.1388888889,0,0.4111111111,1.1277777778,0.1666666667,3.1666666667,1.3277777778,1.2611111111,1.1944444444,11.7055555556,5.0111111111,0.4222222222,0,0.17,0.761969697,3.0871794872,9.3476923077,0,1.3,1.2611111111,12.65,
04-03,3.7909090909,4.98,12.17,0.6454545455,6.4583333333,0.85,7.5,0.7916666667,0.125,0.9083333333,11.1333333333,7.0166666667,7.9833333333,1.9333333333,2.6923076923,0.0307692308,1.2923076923,10.0923076923,2.6307692308,0.3,1.3357142857,0,2.1928571429,0.5214285714,5.5857142857,0.1642857143,0.3428571429,1.4642857143,1.24375,12.35,1.1666666667,0.8277777778,0.6833333333,0.1777777778,0,0.3944444444,1.0944444444,0.1388888889,2.9333333333,1.2166666667,1.1333333333,1.0666666667,11.3555555556,4.85,0.6055555556,0,0.149047619,0.705,2.8851282051,9.2487179487,0,1.3055555556,1.2166666667,12.35,
04-04,4.1272727273,4.75,11.92,0.5818181818,5.8416666667,0.8583333333,7.325,0.7,0.05,0.875,10.675,6.6916666667,7.6916666667,1.7083333333,2.5538461538,0.0307692308,1.4461538462,9.9923076923,2.6692307692,0.2714285714,1.0785714286,0,2.1214285714,0.7142857143,5.1714285714,0.1071428571,0.2928571429,1.2357142857,1.11875,11.7888888889,1.0444444444,0.7888888889,0.6277777778,0.1666666667,0,0.3444444444,1.0555555556,0.1111111111,2.7222222222,1.1444444444,1.0055555556,0.9388888889,10.8444444444,4.6944444444,0.7111111111,0,0.1087301587,0.7117460317,2.7116239316,9.0720512821,0,1.1777777778,1.0785714286,11.92,
04-05,3.9909090909,4.47,11.83,0.4909090909,5.4166666667,0.8083333333,7.4,0.625,0,0.8,10.0166666667,6.3,7.1833333333,1.6333333333,2.4923076923,0.0307692308,1.6461538462,9.7692307692,3.1846153846,0.2285714286,0.8785714286,0,2.0071428571,0.7285714286,4.7928571429,0.0785714286,0.2,1.1071428571,1.0375,11.1333333333,1.0166666667,0.7444444444,0.5833333333,0.1666666667,0,0.2944444444,1.0444444444,0.0777777778,2.5277777778,1.0888888889,0.8833333333,0.8777777778,10.8166666667,4.3888888889,0.7055555556,0,0.0780952381,0.7101587302,3.0532478632,8.8215384615,0,1.0944444444,1.0375,11.83,
04-06,3.9181818182,4.06,11.78,0.3454545455,4.8666666667,0.5916666667,7.3916666667,0.475,0,0.75,9.3666666667,5.8,6.8083333333,1.4583333333,2.3384615385,0.0307692308,1.8615384615,9.4,3.0615384615,0.1785714286,1.6857142857,0,1.9,0.75,4.4714285714,0.0714285714,0.1357142857,0.9642857143,1.04375,10.4055555556,0.9722222222,0.7,0.5333333333,0.1444444444,0,0.25,1.0222222222,0.0444444444,2.3166666667,1.0166666667,0.8111111111,0.8,10.5166666667,4.3888888889,0.6055555556,0,0.0552380952,0.5944444444,2.9169230769,8.5766666667,0,1.0222222222,1.0166666667,11.78,
04-07,3.7181818182,3.93,11.79,0.1636363636,4.4083333333,0.4666666667,7.2,0.275,0,0.6416666667,8.4583333333,5.2666666667,6.75,1.225,2.1461538462,0.0307692308,1.7230769231,9.4,2.7769230769,0.1428571429,2,0,1.7928571429,0.6214285714,4.0428571429,0.0357142857,0.1142857143,0.7785714286,0.93125,10.0833333333,0.95,0.6611111111,0.4944444444,0.1277777778,0,0.2166666667,0.9611111111,0.0111111111,2.1166666667,0.9777777778,0.7555555556,0.7333333333,10.1555555556,4.3944444444,0.5388888889,0,0.0327472527,0.5033333333,2.6507692308,7.955,0,0.9055555556,0.95,11.79,
04-08,3.4272727273,3.83,11.92,0.0909090909,3.7833333333,0.3833333333,7.1583333333,0.25,0,0.5583333333,7.6333333333,4.825,6.75,1.0916666667,1.9461538462,0.0076923077,1.5153846154,9.7076923077,2.6384615385,0.0785714286,1.7928571429,0,1.6857142857,0.4785714286,3.6642857143,0.0428571429,0.0857142857,0.6214285714,0.75625,9.8055555556,0.8777777778,0.6111111111,0.4722222222,0.0833333333,0,0.1666666667,0.8833333333,0,1.8111111111,0.95,0.7222222222,0.7,9.7166666667,4.3277777778,0.5111111111,0,0.0217582418,0.4734920635,2.5,7.4433333333,0,0.7611111111,0.8777777778,11.92,
04-09,2.9090909091,3.69,11.82,0.0909090909,3.5166666667,0.0166666667,6.8333333333,0.2166666667,0,0.4666666667,7,4.4166666667,6.5916666667,0.9666666667,1.7923076923,0.0153846154,1.2461538462,9.6615384615,2.3769230769,0.0214285714,1.6071428571,0,1.5785714286,0.3857142857,3.3071428571,0.0428571429,0.0714285714,0.4928571429,0.5875,9.2555555556,0.9333333333,0.5333333333,0.6222222222,0.0444444444,0,0.1277777778,0.8277777778,0,1.5944444444,0.9,0.6611111111,0.6555555556,9.1833333333,4.2,0.4611111111,0,0.0158974359,0.4007936508,2.26,6.9333333333,0,0.6888888889,0.8277777778,11.82,
04-10,2.6090909091,3.6,11.62,0.0909090909,3.3166666667,0,6.4333333333,0.1416666667,0,0.4166666667,6.4,3.9916666667,6.3416666667,0.9916666667,1.7230769231,0.0153846154,0.9384615385,9.2153846154,2.0769230769,0,1.4642857143,0,1.35,0.3785714286,3.1928571429,0.0642857143,0.0571428571,0.5428571429,0.5125,8.6222222222,1.4777777778,0.4611111111,0.9777777778,0.0111111111,0,0.0888888889,0.7944444444,0,1.3944444444,0.8611111111,0.6111111111,0.5833333333,8.5277777778,3.9666666667,0.4,0,0,0.3828571429,2.0061538462,6.42,0,0.6888888889,0.8611111111,11.62,
04-11,2.3727272727,3.35,11.37,0.0090909091,2.9583333333,0,5.7833333333,0.1083333333,0,0.325,5.9416666667,3.55,5.825,1.0416666667,1.6538461538,0.0076923077,0.8538461538,8.5769230769,1.8076923077,0,1.7571428571,0,1.1214285714,0.4428571429,3.1428571429,0.0642857143,0.0214285714,0.5357142857,0.5,8.0777777778,1.3277777778,0.4,0.8777777778,0,0,0.1,0.7444444444,0,1.3111111111,0.85,0.55,0.5333333333,7.75,3.6222222222,0.3166666667,0,0,0.3183333333,1.7975824176,5.895,0,0.65,0.85,11.37,
04-12,2.0090909091,3.03,11.3,0.0090909091,2.7,0,5.3,0.1083333333,0,0.2166666667,5.65,3.25,5.4666666667,0.8833333333,1.5769230769,0,0.8846153846,7.9,1.3846153846,0,1.6571428571,0,0.8428571429,0.4214285714,2.9785714286,0.05,0.0142857143,0.4428571429,0.7,7.5166666667,1.1333333333,0.3722222222,0.6833333333,0,0,0.0888888889,0.6722222222,0,1.2722222222,0.8444444444,0.4888888889,0.4666666667,6.7611111111,3.2833333333,0.25,0,0,0.2233333333,1.6410989011,5.5766666667,0,0.6,0.7,11.3,
04-13,1.8727272727,2.49,11.52,0,2.5,0,5.1,0.1083333333,0,0.1,5.4583333333,2.7916666667,5.3416666667,0.7166666667,1.5,0,0.9,8.0692307692,1.0538461538,0,1.6,0,0.6,0.3142857143,2.75,0.0571428571,0.0142857143,0.3357142857,0.55,6.9388888889,1.0055555556,0.35,0.5777777778,0,0,0.0611111111,0.5944444444,0,1.2833333333,0.8944444444,0.4166666667,0.4555555556,6.1277777778,2.8777777778,0.1944444444,0,0,0.1255555556,1.58,5.4116666667,0,0.5333333333,0.5944444444,11.52,
04-14,1.6272727273,2.14,11.77,0,2.2083333333,0,4.9333333333,0.1083333333,0,0.025,5.3166666667,2.4833333333,5.2583333333,0.6333333333,1.3,0,0.8461538462,7.7615384615,0.9307692308,0,1.4285714286,0,0.3642857143,0.1857142857,2.4714285714,0.0714285714,0.0142857143,0.2285714286,0.44375,6.6055555556,0.9555555556,0.3444444444,0.4777777778,0,0,0.0166666667,0.5,0,1.2333333333,1,0.3666666667,0.4388888889,5.6333333333,2.6,0.1611111111,0,0,0.1188888889,1.4028571429,5.2933333333,0,0.4388888889,0.4777777778,11.77,
04-15,1.3727272727,1.83,11.75,0,1.9416666667,0,4.5166666667,0.1083333333,0,0,5.1,2.2166666667,5.0916666667,0.625,1.1384615385,0,0.7846153846,7.4153846154,0.6076923077,0,1.2428571429,0,0.25,0.0642857143,2.1642857143,0.0714285714,0.0071428571,0.1285714286,0.38125,6.1722222222,0.9333333333,0.7888888889,0.4222222222,0,0,0,0.4222222222,0,1.15,0.9,0.3444444444,0.4,5.1222222222,2.3055555556,0.1277777778,0,0,0.0788095238,1.2242857143,5.0966666667,0,0.4888888889,0.4222222222,11.75,
04-16,1.1090909091,1.56,11.59,0,1.6666666667,0,4.0416666667,0.2333333333,0,0,4.6833333333,2.1083333333,4.7666666667,0.6,1.0307692308,0,0.6692307692,7.4846153846,0.4384615385,0,1.0285714286,0,0.2714285714,0.0571428571,1.9285714286,0,0.0071428571,0.05,0.36875,5.6777777778,0.8944444444,0.5666666667,0.3777777778,0,0,0,0.35,0,1.0722222222,0.8722222222,0.3222222222,0.3444444444,4.7666666667,2.1111111111,0.0777777778,0,0,0.0514285714,1.0639316239,4.7333333333,0,0.4444444444,0.3777777778,11.59,
04-17,0.8545454545,1.29,11.14,0,1.4166666667,0,3.675,0.425,0,0,4.2666666667,2.025,4.6666666667,0.5916666667,0.9384615385,0,0.5384615385,7.5846153846,0.3615384615,0,0.7571428571,0,0.1785714286,0.0571428571,1.6785714286,0,0,0,0.36875,5.3666666667,0.8,0.45,0.3444444444,0,0,0,0.2777777778,0,1.0277777778,0.8388888889,0.3055555556,0.2833333333,4.3888888889,1.9666666667,0.0277777778,0,0,0.0055555556,0.9216783217,4.34,0,0.3833333333,0.36875,11.14,
04-18,0.7,1.04,10.74,0,1.2333333333,0,3.225,0.7833333333,0,0,3.8416666667,1.7916666667,4.3333333333,0.5916666667,1.0692307692,0,0.4461538462,7.4769230769,0.3230769231,0.0142857143,0.5071428571,0,0.1142857143,0.05,1.4142857143,0,0,0,0.36875,4.9388888889,0.6722222222,0.3833333333,0.3388888889,0,0,0,0.2277777778,0,0.9722222222,0.7888888889,0.2888888889,0.2,3.9722222222,1.7555555556,0.0055555556,0,0,0.0073015873,0.9355555556,3.92,0,0.35,0.36875,10.74,
04-19,0.6545454545,0.85,10.02,0,1.125,0,2.9583333333,0.7,0,0,3.4833333333,1.6916666667,4.0833333333,0.5833333333,1.2076923077,0,0.3615384615,6.8692307692,0.2692307692,0,0.35,0,0.1,0.0142857143,1.2071428571,0,0,0,0.33125,4.5166666667,0.5722222222,0.3333333333,0.3277777778,0,0,0,0.1611111111,0,0.8888888889,0.7444444444,0.2722222222,0.1166666667,3.6166666667,1.5722222222,0.4833333333,0,0,0.0028571429,0.8288888889,3.5633333333,0,0.3277777778,0.3333333333,10.02,
04-20,0.4363636364,0.79,9.42,0,1.0833333333,0,2.7666666667,0.5916666667,0,0,3.075,1.65,3.8666666667,0.575,1.5384615385,0,0.2461538462,6.2230769231,0.2153846154,0,0.2214285714,0,0.0928571429,0.0071428571,1.0214285714,0,0,0,0.2625,4.2111111111,0.4555555556,0.2888888889,0.3111111111,0.0111111111,0,0,0.1166666667,0,0.8,0.6777777778,0.2444444444,0.0222222222,3.3888888889,1.4166666667,0.3222222222,0,0,0.0079365079,0.7675555556,3.2633333333,0,0.2888888889,0.2625,9.42,
04-21,0.3,0.78,9.34,0,0.9666666667,0,2.45,0.4833333333,0,0,2.7583333333,1.5166666667,3.5916666667,0.5583333333,1.7538461538,0,0.1769230769,5.5153846154,0.1615384615,0,0.1714285714,0,0.05,0.0071428571,0.8285714286,0,0,0,0.1875,3.8555555556,0.3777777778,0.2388888889,0.2611111111,0,0,0,0.0722222222,0,0.6944444444,0.6055555556,0.2166666667,0.0055555556,3.2166666667,1.2611111111,0.1888888889,0,0,0.0011111111,0.6766666667,3.0333333333,0,0.2388888889,0.1888888889,9.34,
04-22,0.1818181818,0.51,9.49,0,0.7833333333,0,2.0666666667,1.2083333333,0,0,2.5416666667,1.3416666667,3.225,0.55,1.9,0,0.0846153846,4.9,0.1076923077,0,0.2785714286,0,0.0285714286,0,0.7428571429,0,0,0,0.11875,3.6944444444,0.3111111111,0.1666666667,0.2111111111,0,0,0,0.0222222222,0,0.6222222222,0.5611111111,0.1944444444,0.0055555556,2.9833333333,1.1444444444,0.0888888889,0,0,0,0.61,2.8066666667,0,0.1666666667,0.1666666667,9.49,
04-23,0.0545454545,0.47,9.35,0,0.7666666667,0,1.8166666667,1.5833333333,0,0,2.3166666667,1.175,2.925,0.5333333333,1.6615384615,0,0.0076923077,4.2692307692,0.0538461538,0,0.2428571429,0,0.0142857143,0,0.7285714286,0,0,0,0.05625,3.6055555556,0.2666666667,0.0888888889,0.1611111111,0,0,0.0055555556,0,0,0.5722222222,0.4777777778,0.1722222222,0,2.7888888889,1.0444444444,0.0444444444,0,0,0,0.5644444444,2.6,0,0.0888888889,0.05625,9.35,
04-24,0,0.43,9.04,0,0.7083333333,0,1.4333333333,1.325,0,0,2.175,1.0083333333,2.5916666667,0.5083333333,1.2692307692,0,0,3.5,0.0153846154,0,0.2142857143,0,0,0,0.6285714286,0,0,0,0.00625,3.5444444444,0.2111111111,0.0111111111,0.1166666667,0,0,0,0,0,0.5277777778,0.4166666667,0.1444444444,0,2.6,0.95,0.0222222222,0,0,0,0.5238888889,2.425,0,0.0111111111,0.0153846154,9.04,
04-25,0,0.41,8.34,0,0.6333333333,0,0.7916666667,1.0333333333,0,0,1.9083333333,0.8083333333,2.3666666667,0.6333333333,0.9769230769,0,0,3,0.0076923077,0,0.1428571429,0,0,0,0.65,0,0,0,0,3.2944444444,0.1666666667,0,0.0722222222,0,0,0,0,0,0.4611111111,0.35,0.1055555556,0,2.4444444444,0.8611111111,0.0166666667,0,0,0,0.5988888889,2.1833333333,0,0,0.0076923077,8.34,
04-26,0,0.14,8.05,0,0.5666666667,0,0.5916666667,0.6083333333,0,0.0666666667,1.6166666667,0.6916666667,1.925,0.6333333333,0.8230769231,0,0,2.7846153846,0.0076923077,0,0.05,0,0,0,0.6142857143,0,0,0,0,2.9,0.1222222222,0.0111111111,0.0333333333,0.0111111111,0.0777777778,0,0,0,0.4,0.3,0.0611111111,0,2.2944444444,0.8388888889,0.0166666667,0,0,0,0.5333333333,1.8016666667,0,0.0333333333,0.0333333333,8.05,
04-27,0,0.1,7.88,0,0.55,0,0.475,0.4166666667,0,0,1.5666666667,0.5916666667,1.5083333333,0.5666666667,0.7153846154,0,0,2.7307692308,0,0,0.0071428571,0,0,0,0.6,0,0,0,0,2.5333333333,0.0722222222,0,0.0111111111,0.1888888889,0.0166666667,0,0,0,0.3277777778,0.2333333333,0.05,0,2.1777777778,0.9055555556,0,0,0,0,0.3988888889,1.5433333333,0,0.0111111111,0.0071428571,7.88,
04-28,0,0.09,7.21,0,0.4833333333,0,0.3083333333,0.3,0,0,1.3916666667,0.4583333333,1.225,0.8333333333,0.6846153846,0,0,2.5,0,0,0.0071428571,0,0,0,0.6357142857,0,0,0,0,2.2388888889,0.0277777778,0,0,0.0722222222,0,0,0,0,0.2666666667,0.1444444444,0.0666666667,0,1.9611111111,0.8555555556,0,0,0,0,0.2933333333,1.325,0,0,0,7.21,
04-29,0,0.09,6.03,0,0.4083333333,0,0.1583333333,0.1916666667,0,0,1.3083333333,0.35,0.9833333333,0.5666666667,0.4615384615,0,0,2.2846153846,0,0,0,0,0,0.0214285714,0.5857142857,0,0,0,0,2.0222222222,0,0,0,0.0111111111,0,0,0,0,0.2055555556,0.0666666667,0.0277777778,0,1.7888888889,0.7722222222,0,0,0,0,0.185,1.1783333333,0,0,0,6.03,
04-30,0,0.09,5.52,0,0.2916666667,0,0.0833333333,0.1333333333,0,0,1.2083333333,0.225,0.725,0.45,0.4538461538,0,0,2.0153846154,0,0,0,0,0,0.0071428571,0.5642857143,0,0,0,0,1.9444444444,0,0,0,0,0,0,0,0,0.1888888889,0.0111111111,0,0,1.6555555556,0.6722222222,0,0,0,0,0.1246666667,1.015,0,0,0,5.52,
05-01,0,0.12,5.34,0,0.1833333333,0,0.0166666667,0.1083333333,0,0,1.0833333333,0.1166666667,0.3333333333,0.35,0.4538461538,0,0,1.7769230769,0,0,0,0,0,0,0.5142857143,0,0,0,0,1.8444444444,0,0,0,0,0,0.1111111111,0,0,0.1722222222,0.0055555556,0,0,1.5,0.5666666667,0,0,0,0,0.1155555556,0.8766666667,0,0,0,5.34,
05-02,0.0181818182,0.12,5.15,0,0.1083333333,0,0,0.0833333333,0,0,1,0,0.1333333333,0.3416666667,0.4461538462,0,0,1.4846153846,0,0,0,0,0,0,0.5214285714,0,0,0,0,1.8055555556,0,0,0,0,0,0.0555555556,0,0.0277777778,0.1166666667,0,0,0,1.3388888889,0.4833333333,0,0,0,0,0.0777777778,0.8085714286,0,0,0,5.15,
05-03,0,0.15,4.82,0,0.0583333333,0,0,0.0416666667,0,0.05,0.9166666667,0,0.0166666667,0.2916666667,0.4307692308,0,0,1.2538461538,0,0,0,0,0,0,0.4714285714,0,0,0,0,1.9277777778,0,0,0,0,0,0.0166666667,0,0.0333333333,0.0722222222,0,0,0,1.2111111111,0.4333333333,0,0,0,0,0.04,0.7385714286,0,0,0,4.82,
05-04,0,0.13,4.12,0,0,0,0,0,0,0.025,0.8333333333,0,0,0.2583333333,0.4,0,0,1.1,0,0,0,0,0,0,0.4214285714,0,0,0,0,1.75,0,0,0,0,0,0,0,0.0111111111,0.0166666667,0,0,0,1.0777777778,0.3833333333,0,0,0,0,0,0.6685714286,0,0,0,4.12,
05-05,0,0.12,3.52,0,0,0,0,0,0,0,0.7916666667,0,0,0.2333333333,0.3846153846,0,0,0.9307692308,0,0,0,0,0,0,0.3785714286,0,0,0,0,1.4277777778,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,0.9833333333,0.3333333333,0,0,0,0,0,0.6288461538,0,0,0,3.52,
05-06,0,0.12,2.85,0,0,0,0,0,0,0,0.75,0,0,0.2,0.4153846154,0,0,0.7615384615,0,0,0,0,0,0,0.35,0,0,0,0,1.1611111111,0,0,0,0,0,0,0,0,0,0,0,0,0.8777777778,0.2833333333,0,0,0,0,0,0.6161538462,0,0,0,2.85,
05-07,0,0.12,2.26,0,0,0,0,0,0,0,0.6666666667,0,0,0.1833333333,0.4153846154,0,0,0.6615384615,0,0,0,0,0,0,0.3142857143,0,0,0,0,0.9777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.7611111111,0.2611111111,0,0,0,0,0,0.5630769231,0,0,0,2.26,
05-08,0,0.12,1.96,0,0,0,0,0,0,0,0.5833333333,0,0,0.1583333333,0.4923076923,0,0,0.5923076923,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.6333333333,0.2111111111,0,0,0,0,0,0.5469230769,0,0,0,1.96,
05-09,0,0.12,1.39,0,0,0,0,0,0,0,0.5333333333,0,0,0.1416666667,0.4384615385,0,0,0.5769230769,0,0,0,0,0,0,0.25,0,0,0,0,0.6722222222,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1611111111,0,0,0,0,0,0.4753846154,0,0,0,1.39,
